(-650.3777714369583, (1, 3, 4, 5, 3, 3))
(-650.3777714369581, (1, 3, 3, 3, 4, 5))
(-650.3777714369581, (4, 5, 1, 3, 3, 3))
(-650.377771436958, (3, 3, 1, 3, 4, 5))
(-650.377771436958, (3, 3, 4, 5, 1, 3))
(-650.377771436958, (4, 5, 3, 3, 1, 3))
(-650.2052291185954, (1, 6, 3, 3, 3, 3))
(-650.2052291185954, (3, 3, 1, 6, 3, 3))
(-650.2052291185953, (3, 3, 3, 3, 1, 6))
(-648.6175824181427, (1, 1, 1, 7, 3, 5))
(-648.6175824181427, (1, 1, 3, 5, 1, 7))
(-648.6175824181427, (1, 7, 1, 1, 3, 5))
(-648.6175824181427, (1, 7, 3, 5, 1, 1))
(-648.6175824181427, (3, 5, 1, 7, 1, 1))
(-648.6175824181425, (3, 5, 1, 1, 1, 7))
(-648.1471788366657, (2, 3, 2, 4, 2, 6))
(-648.1471788366657, (2, 3, 2, 6, 2, 4))
(-648.1471788366657, (2, 4, 2, 3, 2, 6))
(-648.1471788366657, (2, 4, 2, 6, 2, 3))
(-648.1471788366657, (2, 6, 2, 3, 2, 4))
(-648.1471788366657, (2, 6, 2, 4, 2, 3))
(-647.9580184790309, (0, 2, 0, 9, 1, 5))
(-647.9580184790309, (0, 2, 1, 5, 0, 9))
(-647.9580184790309, (1, 5, 0, 2, 0, 9))
(-647.9580184790307, (0, 9, 0, 2, 1, 5))
(-647.9580184790307, (0, 9, 1, 5, 0, 2))
(-647.9580184790307, (1, 5, 0, 9, 0, 2))
(-647.316437922243, (1, 3, 0, 8, 2, 4))
(-647.3164379222428, (0, 8, 1, 3, 2, 4))
(-647.3164379222428, (0, 8, 2, 4, 1, 3))
(-647.3164379222428, (1, 3, 2, 4, 0, 8))
(-647.3164379222428, (2, 4, 0, 8, 1, 3))
(-647.3164379222428, (2, 4, 1, 3, 0, 8))
(-646.7057237138508, (0, 3, 2, 5, 1, 7))
(-646.7057237138507, (1, 7, 2, 5, 0, 3))
(-646.7057237138507, (2, 5, 0, 3, 1, 7))
(-646.7057237138506, (0, 3, 1, 7, 2, 5))
(-646.7057237138506, (1, 7, 0, 3, 2, 5))
(-646.7057237138506, (2, 5, 1, 7, 0, 3))
(-646.0000249100297, (0, 2, 2, 8, 3, 3))
(-646.0000249100297, (0, 2, 3, 3, 2, 8))
(-646.0000249100297, (2, 8, 0, 2, 3, 3))
(-646.0000249100297, (2, 8, 3, 3, 0, 2))
(-646.0000249100297, (3, 3, 0, 2, 2, 8))
(-646.0000249100297, (3, 3, 2, 8, 0, 2))
(-645.0693469192897, (0, 2, 2, 6, 2, 6))
(-645.0693469192896, (2, 6, 0, 2, 2, 6))
(-645.0693469192896, (2, 6, 2, 6, 0, 2))
(-644.8227991306939, (0, 0, 0, 7, 1, 8))
(-644.8227991306939, (0, 0, 1, 8, 0, 7))
(-644.8227991306939, (0, 7, 0, 0, 1, 8))
(-644.8227991306939, (1, 8, 0, 0, 0, 7))
(-644.8227991306939, (1, 8, 0, 7, 0, 0))
(-644.8227991306937, (0, 7, 1, 8, 0, 0))
(-644.0918501524724, (1, 1, 1, 6, 3, 6))
(-644.0918501524724, (1, 1, 3, 6, 1, 6))
(-644.0918501524724, (3, 6, 1, 1, 1, 6))
(-644.0918501524724, (3, 6, 1, 6, 1, 1))
(-644.0918501524723, (1, 6, 1, 1, 3, 6))
(-644.0918501524723, (1, 6, 3, 6, 1, 1))
(-643.5813738892687, (0, 0, 0, 8, 1, 7))
(-643.5813738892685, (0, 8, 0, 0, 1, 7))
(-643.5813738892685, (1, 7, 0, 0, 0, 8))
(-643.5813738892684, (0, 0, 1, 7, 0, 8))
(-643.5813738892684, (0, 8, 1, 7, 0, 0))
(-643.5813738892684, (1, 7, 0, 8, 0, 0))
(-643.0518189580644, (1, 3, 3, 4, 3, 5))
(-643.0518189580644, (1, 3, 3, 5, 3, 4))
(-643.0518189580644, (3, 4, 1, 3, 3, 5))
(-643.0518189580644, (3, 4, 3, 5, 1, 3))
(-643.0518189580644, (3, 5, 1, 3, 3, 4))
(-643.0518189580644, (3, 5, 3, 4, 1, 3))
(-641.9815284560641, (0, 8, 1, 4, 2, 3))
(-641.9815284560641, (1, 4, 0, 8, 2, 3))
(-641.9815284560641, (1, 4, 2, 3, 0, 8))
(-641.9815284560641, (2, 3, 0, 8, 1, 4))
(-641.981528456064, (0, 8, 2, 3, 1, 4))
(-641.981528456064, (2, 3, 1, 4, 0, 8))
(-641.7903300924634, (1, 4, 4, 4, 2, 4))
(-641.7903300924634, (2, 4, 1, 4, 4, 4))
(-641.7903300924634, (2, 4, 4, 4, 1, 4))
(-641.7903300924634, (4, 4, 1, 4, 2, 4))
(-641.7903300924634, (4, 4, 2, 4, 1, 4))
(-641.7903300924633, (1, 4, 2, 4, 4, 4))
(-640.7040479151126, (0, 4, 0, 5, 0, 8))
(-640.7040479151126, (0, 4, 0, 8, 0, 5))
(-640.7040479151126, (0, 5, 0, 4, 0, 8))
(-640.7040479151126, (0, 8, 0, 4, 0, 5))
(-640.7040479151124, (0, 5, 0, 8, 0, 4))
(-640.7040479151124, (0, 8, 0, 5, 0, 4))
(-640.2038805199154, (2, 2, 4, 5, 2, 4))
(-640.2038805199154, (4, 5, 2, 2, 2, 4))
(-640.2038805199153, (2, 2, 2, 4, 4, 5))
(-640.2038805199153, (2, 4, 2, 2, 4, 5))
(-640.2038805199153, (2, 4, 4, 5, 2, 2))
(-640.2038805199153, (4, 5, 2, 4, 2, 2))
(-639.7581807511374, (0, 3, 1, 6, 2, 6))
(-639.7581807511374, (0, 3, 2, 6, 1, 6))
(-639.7581807511374, (1, 6, 0, 3, 2, 6))
(-639.7581807511374, (1, 6, 2, 6, 0, 3))
(-639.7581807511374, (2, 6, 0, 3, 1, 6))
(-639.7581807511374, (2, 6, 1, 6, 0, 3))
(-639.3786561477738, (0, 5, 1, 2, 4, 6))
(-639.3786561477738, (0, 5, 4, 6, 1, 2))
(-639.3786561477738, (1, 2, 0, 5, 4, 6))
(-639.3786561477738, (1, 2, 4, 6, 0, 5))
(-639.3786561477738, (4, 6, 0, 5, 1, 2))
(-639.3786561477738, (4, 6, 1, 2, 0, 5))
(-638.8608657988487, (0, 1, 1, 8, 1, 6))
(-638.8608657988487, (1, 6, 0, 1, 1, 8))
(-638.8608657988487, (1, 8, 0, 1, 1, 6))
(-638.8608657988486, (0, 1, 1, 6, 1, 8))
(-638.8608657988486, (1, 6, 1, 8, 0, 1))
(-638.8608657988485, (1, 8, 1, 6, 0, 1))
(-638.8097659060104, (0, 1, 0, 8, 3, 5))
(-638.8097659060104, (3, 5, 0, 1, 0, 8))
(-638.8097659060104, (3, 5, 0, 8, 0, 1))
(-638.8097659060103, (0, 1, 3, 5, 0, 8))
(-638.8097659060103, (0, 8, 0, 1, 3, 5))
(-638.8097659060102, (0, 8, 3, 5, 0, 1))
(-638.6281817511694, (0, 3, 1, 8, 3, 3))
(-638.6281817511694, (1, 8, 0, 3, 3, 3))
(-638.6281817511693, (0, 3, 3, 3, 1, 8))
(-638.6281817511693, (1, 8, 3, 3, 0, 3))
(-638.6281817511693, (3, 3, 0, 3, 1, 8))
(-638.6281817511692, (3, 3, 1, 8, 0, 3))
(-637.3251872740265, (0, 7, 4, 4, 1, 2))
(-637.3251872740265, (4, 4, 0, 7, 1, 2))
(-637.3251872740263, (0, 7, 1, 2, 4, 4))
(-637.3251872740263, (1, 2, 4, 4, 0, 7))
(-637.3251872740263, (4, 4, 1, 2, 0, 7))
(-637.3251872740262, (1, 2, 0, 7, 4, 4))
(-636.6683869629047, (2, 3, 2, 5, 2, 5))
(-636.6683869629047, (2, 5, 2, 3, 2, 5))
(-636.6683869629047, (2, 5, 2, 5, 2, 3))
(-635.7806176537601, (1, 3, 0, 5, 2, 7))
(-635.7806176537601, (1, 3, 2, 7, 0, 5))
(-635.7806176537601, (2, 7, 1, 3, 0, 5))
(-635.78061765376, (0, 5, 1, 3, 2, 7))
(-635.78061765376, (0, 5, 2, 7, 1, 3))
(-635.7806176537599, (2, 7, 0, 5, 1, 3))
(-635.372884264858, (2, 2, 3, 6, 3, 3))
(-635.372884264858, (3, 6, 2, 2, 3, 3))
(-635.3728842648579, (2, 2, 3, 3, 3, 6))
(-635.3728842648579, (3, 3, 2, 2, 3, 6))
(-635.3728842648579, (3, 6, 3, 3, 2, 2))
(-635.3728842648578, (3, 3, 3, 6, 2, 2))
(-635.3543428976461, (0, 1, 0, 6, 3, 7))
(-635.3543428976461, (0, 1, 3, 7, 0, 6))
(-635.3543428976461, (0, 6, 0, 1, 3, 7))
(-635.3543428976461, (3, 7, 0, 1, 0, 6))
(-635.3543428976461, (3, 7, 0, 6, 0, 1))
(-635.3543428976459, (0, 6, 3, 7, 0, 1))
(-633.3110478623768, (2, 2, 2, 5, 4, 4))
(-633.3110478623768, (2, 2, 4, 4, 2, 5))
(-633.3110478623768, (2, 5, 2, 2, 4, 4))
(-633.3110478623767, (2, 5, 4, 4, 2, 2))
(-633.3110478623767, (4, 4, 2, 2, 2, 5))
(-633.3110478623767, (4, 4, 2, 5, 2, 2))
(-633.1509991948645, (0, 1, 1, 7, 1, 7))
(-633.1509991948644, (1, 7, 0, 1, 1, 7))
(-633.1509991948644, (1, 7, 1, 7, 0, 1))
(-632.9374939055651, (0, 2, 1, 8, 0, 6))
(-632.9374939055651, (0, 6, 1, 8, 0, 2))
(-632.9374939055649, (0, 2, 0, 6, 1, 8))
(-632.9374939055649, (0, 6, 0, 2, 1, 8))
(-632.9374939055649, (1, 8, 0, 2, 0, 6))
(-632.9374939055649, (1, 8, 0, 6, 0, 2))
(-632.6456363492255, (1, 9, 1, 2, 2, 3))
(-632.6456363492254, (1, 2, 1, 9, 2, 3))
(-632.6456363492254, (1, 2, 2, 3, 1, 9))
(-632.6456363492254, (1, 9, 2, 3, 1, 2))
(-632.6456363492254, (2, 3, 1, 2, 1, 9))
(-632.6456363492254, (2, 3, 1, 9, 1, 2))
(-632.5695467329368, (0, 5, 1, 2, 5, 5))
(-632.5695467329368, (1, 2, 0, 5, 5, 5))
(-632.5695467329368, (1, 2, 5, 5, 0, 5))
(-632.5695467329368, (5, 5, 1, 2, 0, 5))
(-632.5695467329367, (0, 5, 5, 5, 1, 2))
(-632.5695467329367, (5, 5, 0, 5, 1, 2))
(-630.998208069469, (1, 4, 3, 3, 3, 5))
(-630.998208069469, (1, 4, 3, 5, 3, 3))
(-630.998208069469, (3, 3, 1, 4, 3, 5))
(-630.998208069469, (3, 3, 3, 5, 1, 4))
(-630.998208069469, (3, 5, 1, 4, 3, 3))
(-630.998208069469, (3, 5, 3, 3, 1, 4))
(-629.9420218853253, (0, 1, 0, 7, 3, 6))
(-629.9420218853253, (0, 1, 3, 6, 0, 7))
(-629.9420218853252, (0, 7, 0, 1, 3, 6))
(-629.9420218853252, (3, 6, 0, 1, 0, 7))
(-629.9420218853251, (0, 7, 3, 6, 0, 1))
(-629.942021885325, (3, 6, 0, 7, 0, 1))
(-629.8018839457981, (1, 1, 2, 4, 2, 8))
(-629.8018839457981, (2, 4, 2, 8, 1, 1))
(-629.8018839457981, (2, 8, 2, 4, 1, 1))
(-629.801883945798, (1, 1, 2, 8, 2, 4))
(-629.801883945798, (2, 4, 1, 1, 2, 8))
(-629.801883945798, (2, 8, 1, 1, 2, 4))
(-629.4928052608765, (0, 8, 0, 2, 1, 6))
(-629.4928052608765, (1, 6, 0, 8, 0, 2))
(-629.4928052608764, (0, 2, 0, 8, 1, 6))
(-629.4928052608764, (0, 8, 1, 6, 0, 2))
(-629.4928052608764, (1, 6, 0, 2, 0, 8))
(-629.4928052608763, (0, 2, 1, 6, 0, 8))
(-629.1490657716897, (2, 3, 3, 6, 2, 3))
(-629.1490657716896, (2, 3, 2, 3, 3, 6))
(-629.1490657716896, (3, 6, 2, 3, 2, 3))
(-628.2165065326832, (4, 5, 0, 6, 1, 2))
(-628.2165065326831, (0, 6, 1, 2, 4, 5))
(-628.2165065326831, (0, 6, 4, 5, 1, 2))
(-628.2165065326831, (4, 5, 1, 2, 0, 6))
(-628.216506532683, (1, 2, 0, 6, 4, 5))
(-628.216506532683, (1, 2, 4, 5, 0, 6))
(-628.0113793590759, (1, 1, 4, 4, 1, 7))
(-628.0113793590758, (1, 1, 1, 7, 4, 4))
(-628.0113793590758, (1, 7, 1, 1, 4, 4))
(-628.0113793590758, (1, 7, 4, 4, 1, 1))
(-628.0113793590758, (4, 4, 1, 1, 1, 7))
(-628.0113793590758, (4, 4, 1, 7, 1, 1))
(-627.4942526121521, (0, 4, 2, 8, 2, 2))
(-627.494252612152, (0, 4, 2, 2, 2, 8))
(-627.494252612152, (2, 2, 0, 4, 2, 8))
(-627.494252612152, (2, 2, 2, 8, 0, 4))
(-627.494252612152, (2, 8, 0, 4, 2, 2))
(-627.494252612152, (2, 8, 2, 2, 0, 4))
(-625.0768682567043, (0, 7, 1, 7, 0, 2))
(-625.0768682567042, (0, 2, 0, 7, 1, 7))
(-625.0768682567042, (0, 2, 1, 7, 0, 7))
(-625.0768682567042, (1, 7, 0, 2, 0, 7))
(-625.0768682567042, (1, 7, 0, 7, 0, 2))
(-625.0768682567041, (0, 7, 0, 2, 1, 7))
(-624.5318017637678, (1, 3, 2, 5, 0, 7))
(-624.5318017637678, (2, 5, 1, 3, 0, 7))
(-624.5318017637676, (0, 7, 1, 3, 2, 5))
(-624.5318017637676, (1, 3, 0, 7, 2, 5))
(-624.5318017637675, (0, 7, 2, 5, 1, 3))
(-624.5318017637674, (2, 5, 0, 7, 1, 3))
(-624.0436657775078, (1, 1, 1, 5, 4, 6))
(-624.0436657775078, (1, 1, 4, 6, 1, 5))
(-624.0436657775078, (1, 5, 1, 1, 4, 6))
(-624.0436657775078, (1, 5, 4, 6, 1, 1))
(-624.0436657775078, (4, 6, 1, 1, 1, 5))
(-624.0436657775078, (4, 6, 1, 5, 1, 1))
(-622.4909644101356, (1, 3, 3, 4, 4, 4))
(-622.4909644101356, (1, 3, 4, 4, 3, 4))
(-622.4909644101356, (3, 4, 1, 3, 4, 4))
(-622.4909644101355, (3, 4, 4, 4, 1, 3))
(-622.4909644101355, (4, 4, 1, 3, 3, 4))
(-622.4909644101355, (4, 4, 3, 4, 1, 3))
(-622.4784774071893, (0, 4, 0, 6, 0, 7))
(-622.4784774071893, (0, 4, 0, 7, 0, 6))
(-622.4784774071893, (0, 6, 0, 4, 0, 7))
(-622.4784774071893, (0, 7, 0, 4, 0, 6))
(-622.4784774071891, (0, 6, 0, 7, 0, 4))
(-622.4784774071891, (0, 7, 0, 6, 0, 4))
(-621.3023758315315, (1, 5, 3, 4, 3, 3))
(-621.3023758315315, (3, 3, 1, 5, 3, 4))
(-621.3023758315315, (3, 3, 3, 4, 1, 5))
(-621.3023758315315, (3, 4, 3, 3, 1, 5))
(-621.3023758315314, (1, 5, 3, 3, 3, 4))
(-621.3023758315314, (3, 4, 1, 5, 3, 3))
(-620.5168022133563, (0, 1, 0, 8, 4, 4))
(-620.5168022133563, (0, 8, 4, 4, 0, 1))
(-620.5168022133563, (4, 4, 0, 8, 0, 1))
(-620.5168022133562, (0, 1, 4, 4, 0, 8))
(-620.5168022133562, (0, 8, 0, 1, 4, 4))
(-620.5168022133562, (4, 4, 0, 1, 0, 8))
(-620.0021008145623, (0, 5, 2, 3, 1, 7))
(-620.0021008145623, (2, 3, 0, 5, 1, 7))
(-620.0021008145621, (0, 5, 1, 7, 2, 3))
(-620.0021008145621, (1, 7, 2, 3, 0, 5))
(-620.0021008145621, (2, 3, 1, 7, 0, 5))
(-620.002100814562, (1, 7, 0, 5, 2, 3))
(-619.9886073936384, (0, 6, 1, 3, 2, 6))
(-619.9886073936384, (1, 3, 0, 6, 2, 6))
(-619.9886073936384, (1, 3, 2, 6, 0, 6))
(-619.9886073936384, (2, 6, 1, 3, 0, 6))
(-619.9886073936382, (0, 6, 2, 6, 1, 3))
(-619.9886073936382, (2, 6, 0, 6, 1, 3))
(-617.4849815566721, (1, 5, 5, 5, 1, 1))
(-617.484981556672, (1, 5, 1, 1, 5, 5))
(-617.484981556672, (5, 5, 1, 5, 1, 1))
(-617.4849815566719, (1, 1, 1, 5, 5, 5))
(-617.4849815566719, (1, 1, 5, 5, 1, 5))
(-617.4849815566719, (5, 5, 1, 1, 1, 5))
(-616.9269628725697, (1, 1, 1, 6, 4, 5))
(-616.9269628725697, (4, 5, 1, 1, 1, 6))
(-616.9269628725697, (4, 5, 1, 6, 1, 1))
(-616.9269628725696, (1, 1, 4, 5, 1, 6))
(-616.9269628725694, (1, 6, 1, 1, 4, 5))
(-616.9269628725694, (1, 6, 4, 5, 1, 1))
(-616.773954091406, (2, 8, 0, 0, 3, 4))
(-616.7739540914059, (0, 0, 2, 8, 3, 4))
(-616.7739540914059, (0, 0, 3, 4, 2, 8))
(-616.7739540914059, (2, 8, 3, 4, 0, 0))
(-616.7739540914059, (3, 4, 0, 0, 2, 8))
(-616.7739540914059, (3, 4, 2, 8, 0, 0))
(-616.4649721218118, (1, 3, 1, 9, 2, 2))
(-616.4649721218118, (1, 3, 2, 2, 1, 9))
(-616.4649721218118, (1, 9, 1, 3, 2, 2))
(-616.4649721218118, (1, 9, 2, 2, 1, 3))
(-616.4649721218118, (2, 2, 1, 3, 1, 9))
(-616.4649721218118, (2, 2, 1, 9, 1, 3))
(-615.9933208973689, (2, 3, 2, 6, 3, 3))
(-615.9933208973689, (2, 3, 3, 3, 2, 6))
(-615.9933208973689, (2, 6, 2, 3, 3, 3))
(-615.9933208973689, (2, 6, 3, 3, 2, 3))
(-615.9933208973689, (3, 3, 2, 3, 2, 6))
(-615.9933208973689, (3, 3, 2, 6, 2, 3))
(-615.5692390438118, (0, 5, 1, 2, 0, 9))
(-615.5692390438118, (1, 2, 0, 5, 0, 9))
(-615.5692390438116, (0, 9, 0, 5, 1, 2))
(-615.5692390438116, (0, 9, 1, 2, 0, 5))
(-615.5692390438116, (1, 2, 0, 9, 0, 5))
(-615.5692390438115, (0, 5, 0, 9, 1, 2))
(-615.2956713307333, (0, 8, 1, 3, 3, 3))
(-615.2956713307333, (1, 3, 0, 8, 3, 3))
(-615.2956713307332, (0, 8, 3, 3, 1, 3))
(-615.2956713307332, (1, 3, 3, 3, 0, 8))
(-615.2956713307332, (3, 3, 0, 8, 1, 3))
(-615.2956713307332, (3, 3, 1, 3, 0, 8))
(-614.0664110141666, (1, 5, 2, 3, 0, 7))
(-614.0664110141665, (0, 7, 2, 3, 1, 5))
(-614.0664110141665, (2, 3, 1, 5, 0, 7))
(-614.0664110141664, (0, 7, 1, 5, 2, 3))
(-614.0664110141664, (1, 5, 0, 7, 2, 3))
(-614.0664110141664, (2, 3, 0, 7, 1, 5))
(-613.8256294015582, (0, 3, 1, 4, 3, 7))
(-613.8256294015582, (1, 4, 0, 3, 3, 7))
(-613.8256294015582, (1, 4, 3, 7, 0, 3))
(-613.8256294015582, (3, 7, 0, 3, 1, 4))
(-613.8256294015582, (3, 7, 1, 4, 0, 3))
(-613.8256294015581, (0, 3, 3, 7, 1, 4))
(-612.698168987875, (0, 4, 1, 4, 2, 7))
(-612.6981689878749, (0, 4, 2, 7, 1, 4))
(-612.6981689878749, (1, 4, 0, 4, 2, 7))
(-612.6981689878749, (1, 4, 2, 7, 0, 4))
(-612.6981689878749, (2, 7, 0, 4, 1, 4))
(-612.6981689878749, (2, 7, 1, 4, 0, 4))
(-610.9250296165899, (0, 5, 0, 7, 0, 5))
(-610.9250296165899, (0, 7, 0, 5, 0, 5))
(-610.9250296165897, (0, 5, 0, 5, 0, 7))
(-610.8704733428954, (1, 4, 4, 4, 3, 3))
(-610.8704733428954, (3, 3, 1, 4, 4, 4))
(-610.8704733428954, (4, 4, 1, 4, 3, 3))
(-610.8704733428954, (4, 4, 3, 3, 1, 4))
(-610.8704733428953, (3, 3, 4, 4, 1, 4))
(-610.8704733428951, (1, 4, 3, 3, 4, 4))
(-609.6537870633204, (2, 4, 2, 4, 2, 5))
(-609.6537870633204, (2, 4, 2, 5, 2, 4))
(-609.6537870633204, (2, 5, 2, 4, 2, 4))
(-609.2396169485382, (3, 7, 0, 2, 2, 4))
(-609.2396169485381, (0, 2, 2, 4, 3, 7))
(-609.2396169485381, (0, 2, 3, 7, 2, 4))
(-609.2396169485381, (2, 4, 0, 2, 3, 7))
(-609.2396169485381, (2, 4, 3, 7, 0, 2))
(-609.2396169485381, (3, 7, 2, 4, 0, 2))
(-608.3057772490669, (2, 2, 4, 5, 3, 3))
(-608.3057772490669, (4, 5, 2, 2, 3, 3))
(-608.3057772490668, (2, 2, 3, 3, 4, 5))
(-608.3057772490668, (3, 3, 4, 5, 2, 2))
(-608.3057772490668, (4, 5, 3, 3, 2, 2))
(-608.3057772490666, (3, 3, 2, 2, 4, 5))
(-608.2707157528165, (0, 5, 1, 1, 1, 9))
(-608.2707157528164, (0, 5, 1, 9, 1, 1))
(-608.2707157528164, (1, 1, 1, 9, 0, 5))
(-608.2707157528164, (1, 9, 0, 5, 1, 1))
(-608.2707157528164, (1, 9, 1, 1, 0, 5))
(-608.2707157528163, (1, 1, 0, 5, 1, 9))
(-607.1586458556475, (0, 3, 2, 3, 2, 8))
(-607.1586458556475, (0, 3, 2, 8, 2, 3))
(-607.1586458556475, (2, 3, 0, 3, 2, 8))
(-607.1586458556475, (2, 3, 2, 8, 0, 3))
(-607.1586458556475, (2, 8, 0, 3, 2, 3))
(-607.1586458556475, (2, 8, 2, 3, 0, 3))
(-606.5713136790297, (3, 4, 1, 4, 3, 4))
(-606.5713136790296, (1, 4, 3, 4, 3, 4))
(-606.5713136790296, (3, 4, 3, 4, 1, 4))
(-606.4537135980635, (0, 6, 1, 6, 2, 3))
(-606.4537135980635, (0, 6, 2, 3, 1, 6))
(-606.4537135980635, (2, 3, 1, 6, 0, 6))
(-606.4537135980634, (1, 6, 0, 6, 2, 3))
(-606.4537135980634, (1, 6, 2, 3, 0, 6))
(-606.4537135980634, (2, 3, 0, 6, 1, 6))
(-605.9990687454513, (2, 2, 0, 8, 2, 4))
(-605.9990687454513, (2, 4, 0, 8, 2, 2))
(-605.9990687454513, (2, 4, 2, 2, 0, 8))
(-605.9990687454512, (0, 8, 2, 2, 2, 4))
(-605.9990687454512, (0, 8, 2, 4, 2, 2))
(-605.999068745451, (2, 2, 2, 4, 0, 8))
(-605.4732000982373, (0, 1, 4, 5, 0, 7))
(-605.4732000982373, (0, 7, 4, 5, 0, 1))
(-605.4732000982372, (0, 1, 0, 7, 4, 5))
(-605.4732000982372, (0, 7, 0, 1, 4, 5))
(-605.4732000982372, (4, 5, 0, 1, 0, 7))
(-605.4732000982372, (4, 5, 0, 7, 0, 1))
(-605.4260619607655, (1, 1, 2, 5, 2, 7))
(-605.4260619607655, (2, 5, 2, 7, 1, 1))
(-605.4260619607655, (2, 7, 2, 5, 1, 1))
(-605.4260619607654, (1, 1, 2, 7, 2, 5))
(-605.4260619607654, (2, 7, 1, 1, 2, 5))
(-605.4260619607653, (2, 5, 1, 1, 2, 7))
(-604.84223890257, (0, 1, 0, 6, 4, 6))
(-604.84223890257, (0, 1, 4, 6, 0, 6))
(-604.84223890257, (0, 6, 0, 1, 4, 6))
(-604.84223890257, (0, 6, 4, 6, 0, 1))
(-604.84223890257, (4, 6, 0, 1, 0, 6))
(-604.84223890257, (4, 6, 0, 6, 0, 1))
(-602.5150785772536, (2, 3, 4, 5, 2, 3))
(-602.5150785772536, (4, 5, 2, 3, 2, 3))
(-602.5150785772535, (2, 3, 2, 3, 4, 5))
(-602.2545616148559, (0, 4, 1, 7, 2, 4))
(-602.2545616148558, (0, 4, 2, 4, 1, 7))
(-602.2545616148558, (2, 4, 0, 4, 1, 7))
(-602.2545616148557, (1, 7, 0, 4, 2, 4))
(-602.2545616148557, (1, 7, 2, 4, 0, 4))
(-602.2545616148557, (2, 4, 1, 7, 0, 4))
(-601.6088085412591, (0, 2, 3, 4, 2, 7))
(-601.6088085412591, (2, 7, 3, 4, 0, 2))
(-601.6088085412591, (3, 4, 0, 2, 2, 7))
(-601.6088085412591, (3, 4, 2, 7, 0, 2))
(-601.608808541259, (0, 2, 2, 7, 3, 4))
(-601.608808541259, (2, 7, 0, 2, 3, 4))
(-601.4129445915282, (2, 2, 3, 4, 3, 5))
(-601.4129445915282, (2, 2, 3, 5, 3, 4))
(-601.4129445915282, (3, 4, 2, 2, 3, 5))
(-601.4129445915282, (3, 4, 3, 5, 2, 2))
(-601.4129445915282, (3, 5, 2, 2, 3, 4))
(-601.4129445915282, (3, 5, 3, 4, 2, 2))
(-600.8364052619656, (1, 3, 1, 4, 1, 8))
(-600.8364052619656, (1, 3, 1, 8, 1, 4))
(-600.8364052619656, (1, 8, 1, 3, 1, 4))
(-600.8364052619655, (1, 4, 1, 3, 1, 8))
(-600.8364052619655, (1, 4, 1, 8, 1, 3))
(-600.8364052619655, (1, 8, 1, 4, 1, 3))
(-600.8261532327322, (0, 4, 1, 3, 3, 7))
(-600.8261532327322, (1, 3, 0, 4, 3, 7))
(-600.8261532327322, (1, 3, 3, 7, 0, 4))
(-600.8261532327322, (3, 7, 1, 3, 0, 4))
(-600.826153232732, (0, 4, 3, 7, 1, 3))
(-600.826153232732, (3, 7, 0, 4, 1, 3))
(-600.5567101505753, (0, 9, 1, 1, 1, 5))
(-600.5567101505753, (0, 9, 1, 5, 1, 1))
(-600.5567101505753, (1, 1, 0, 9, 1, 5))
(-600.5567101505753, (1, 1, 1, 5, 0, 9))
(-600.5567101505753, (1, 5, 0, 9, 1, 1))
(-600.5567101505753, (1, 5, 1, 1, 0, 9))
(-600.5052300394002, (0, 0, 2, 5, 3, 7))
(-600.5052300394002, (2, 5, 0, 0, 3, 7))
(-600.5052300394002, (2, 5, 3, 7, 0, 0))
(-600.5052300394002, (3, 7, 0, 0, 2, 5))
(-600.5052300394002, (3, 7, 2, 5, 0, 0))
(-600.5052300394001, (0, 0, 3, 7, 2, 5))
(-600.2133910403546, (1, 1, 2, 8, 3, 3))
(-600.2133910403546, (1, 1, 3, 3, 2, 8))
(-600.2133910403546, (2, 8, 1, 1, 3, 3))
(-600.2133910403546, (2, 8, 3, 3, 1, 1))
(-600.2133910403546, (3, 3, 1, 1, 2, 8))
(-600.2133910403546, (3, 3, 2, 8, 1, 1))
(-599.8657986514766, (0, 6, 0, 6, 0, 5))
(-599.8657986514764, (0, 5, 0, 6, 0, 6))
(-599.8657986514763, (0, 6, 0, 5, 0, 6))
(-598.6663808081362, (5, 5, 0, 1, 0, 6))
(-598.666380808136, (0, 1, 0, 6, 5, 5))
(-598.666380808136, (0, 1, 5, 5, 0, 6))
(-598.666380808136, (0, 6, 0, 1, 5, 5))
(-598.6663808081357, (0, 6, 5, 5, 0, 1))
(-598.6663808081357, (5, 5, 0, 6, 0, 1))
(-597.1068329957161, (2, 6, 2, 6, 1, 1))
(-597.106832995716, (1, 1, 2, 6, 2, 6))
(-597.106832995716, (2, 6, 1, 1, 2, 6))
(-596.9461224802927, (2, 7, 3, 5, 0, 0))
(-596.9461224802927, (3, 5, 2, 7, 0, 0))
(-596.9461224802926, (0, 0, 2, 7, 3, 5))
(-596.9461224802926, (0, 0, 3, 5, 2, 7))
(-596.9461224802926, (3, 5, 0, 0, 2, 7))
(-596.9461224802925, (2, 7, 0, 0, 3, 5))
(-595.7512136212601, (0, 3, 3, 4, 1, 7))
(-595.7512136212601, (3, 4, 0, 3, 1, 7))
(-595.75121362126, (0, 3, 1, 7, 3, 4))
(-595.75121362126, (1, 7, 0, 3, 3, 4))
(-595.75121362126, (1, 7, 3, 4, 0, 3))
(-595.75121362126, (3, 4, 1, 7, 0, 3))
(-595.3803630445474, (0, 5, 2, 2, 2, 7))
